"Comment implémenter un système de cache prédictif ?","Cache prédictif : 1) ML model prédit les prochaines queries, 2) Features : historique user, heure, jour semaine, 3) Précharge le cache avant la demande, 4) Warm-up cache après déploiement, 5) Prefetch : anticipe les next pages, 6) Edge cases : nouveau user sans historique, 7) Metrics : hit rate avant/après prédiction, 8) Fallback : cache classique si prédiction échoue."
"Comment gérer les dépendances circulaires entre services ?","Dépendances circulaires : 1) Détection : analyse du graphe de dépendances, 2) Refactoring : extraction en service partagé, 3) Event-driven : services publient events, pas d'appels directs, 4) API gateway : centralise les appels, 5) Lazy loading : import au besoin, pas au top level, 6) Dependency injection : inversion of control, 7) Monitoring : alerte sur cycles détectés."
"Comment implémenter un système de synchronisation offline-first ?","Offline-first : 1) Local storage : IndexedDB pour données, 2) Service worker : cache assets, 3) Queue mutations : stocke en local si offline, 4) Sync quand online : background sync API, 5) Conflict resolution : timestamp, vector clocks, 6) Optimistic UI : update immédiat, rollback si erreur, 7) Delta sync : seulement changements, 8) Indicators : badge offline/online."
"Comment créer un système de gestion de contenu (CMS) headless ?","CMS headless : 1) API-first : endpoints CRUD pour content types, 2) Modèles flexibles : JSON schema, custom fields, 3) Versioning : drafts, published, archived, 4) Media management : upload, transformations, CDN, 5) Roles : author, editor, publisher, 6) Preview : webhook pour regénérer static site, 7) Webhooks : notif sur publish, 8) Multi-langue : i18n fields, 9) GraphQL ou REST."
"Comment implémenter un système de logs analytics ?","Logs analytics : 1) Collecte : structured logs JSON, 2) Agrégation : Elasticsearch, 3) Indexation : par timestamp, service, level, 4) Queries : Kibana DSL ou SQL, 5) Dashboards : erreurs/min, P95 latency, 6) Alertes : spike detection, error rate threshold, 7) Retention : 30j hot, 90j warm, archive cold, 8) Sampling : 100% errors, 10% info."
"Comment gérer les updates en direct sans rafraîchir la page ?","Updates temps réel : 1) Long polling : requête tient jusqu'à nouveau data, 2) Server-Sent Events (SSE) : unidirectionnel server→client, 3) WebSocket : bidirectionnel, 4) Stratégie : SSE pour notifications, WS pour chat, 5) Reconnection automatique avec backoff, 6) Heartbeat pour détecter connexions mortes, 7) Fallback polling si WS indisponible, 8) Optimistic updates côté client."
"Comment implémenter un système de permissions granulaires ?","Permissions granulaires : 1) Modèle : user-role-permission + resource-specific, 2) Format permission : resource:action (post:edit, user:delete), 3) Ownership : check if user.id == resource.owner_id, 4) Hierarchical : admin hérite de editor hérite de viewer, 5) Dynamic : évalue au runtime based on context, 6) Cache : permissions par user dans Redis, 7) Audit : log tous les access checks, 8) UI : disable/hide selon permissions."
"Comment créer un système de multi-tenancy ?","Multi-tenancy : 1) Stratégie : shared DB avec tenant_id (économique), separate DB par tenant (isolation), 2) Middleware : extrait tenant depuis subdomain ou header, 3) Query filter : WHERE tenant_id = current_tenant, 4) Row-level security : policies PostgreSQL, 5) Isolation données : pas de cross-tenant queries, 6) Billing séparé par tenant, 7) Customization : config par tenant, 8) Monitoring par tenant."
"Comment implémenter un système de recommendations collaborative filtering ?","Collaborative filtering : 1) Matrix user-item : ratings sparse, 2) User-based : similarité entre users, recommande ce que similar users aiment, 3) Item-based : similarité entre items, recommande items similaires, 4) Métriques : cosine similarity, Pearson correlation, 5) Cold start : nouveaux users/items sans données, 6) Hybrid : combine avec content-based, 7) Implicit feedback : views, clicks pas ratings, 8) ALS : Alternating Least Squares pour factorization."
"Comment gérer les images responsive avec srcset ?","Images responsive : 1) srcset : <img srcset='small.jpg 400w, large.jpg 1200w'>, 2) sizes : indique largeur affichée selon viewport, 3) Génère multiples résolutions à l'upload, 4) Format moderne : WebP avec fallback JPEG, 5) Lazy loading : loading='lazy', 6) Art direction : <picture> avec media queries, 7) CDN avec transformations on-the-fly, 8) Placeholders : LQIP ou BlurHash."
"Comment implémenter un système de gestion de leads ?","Gestion de leads : 1) Capture : formulaires, landing pages, API, 2) Scoring : engagement, fit (industry, size), 3) Statuts : new, contacted, qualified, converted, lost, 4) Assignment : round-robin ou rule-based, 5) Nurturing : automated email sequences, 6) Tracking : activities, notes, timeline, 7) Conversion : crée customer record, 8) Analytics : funnel, conversion rate, time-to-convert, 9) Intégrations : CRM, email."
"Comment créer un système de notifications par catégorie ?","Notifications par catégorie : 1) Table categories : security, billing, social, updates, 2) User preferences : enable/disable par catégorie, 3) Channels : email, push, SMS, in-app, 4) Delivery rules : if category==security then all channels, 5) Batching : agrège notifications similaires, 6) Digest : résumé quotidien/hebdo, 7) Quiet hours : respecte timezone user, 8) Unsubscribe : par catégorie ou global."
"Comment implémenter un système de gestion de versions de documents ?","Versions de documents : 1) Table document_versions (doc_id, version, content, author, timestamp), 2) Version : auto-increment ou semantic, 3) Storage : S3 avec versioning activé, 4) Diff : algoritme diff pour changements, 5) Restore : copie version antérieure comme latest, 6) Compare : côte-à-côte ou unified diff, 7) Branching : draft branches avant merge, 8) Lock : empêche éditions concurrentes."
"Comment gérer les erreurs de validation avec des messages clairs ?","Validation errors : 1) Pydantic : retourne détails par champ, 2) Format : {field: 'email', message: 'Invalid format', value: '...'}, 3) I18n : messages traduits, 4) Frontend : affiche sous chaque input, 5) Codes erreur : catégorise (INVALID_FORMAT, REQUIRED, OUT_OF_RANGE), 6) Suggestions : 'Did you mean name@example.com?', 7) Bulk validation : retourne toutes les erreurs, pas seulement la première."
"Comment implémenter un système de recommandations trending ?","Trending recommendations : 1) Score : (views * 0.5 + shares * 2 + comments * 1) / age_hours, 2) Time decay : pénalise items anciens, 3) Window : dernières 24h ou 7j, 4) Boost : featured items, nouveautés, 5) Diversity : évite domination d'un type, 6) Personalization : blend trending + user preferences, 7) Refresh : recalcul toutes les heures, 8) Cache : Redis sorted set."
"Comment créer un système de gestion de campagnes marketing ?","Campagnes marketing : 1) Modèle : Campaign (name, type, start/end dates, budget, status), 2) Segmentation : audiences basées sur critères, 3) Channels : email, SMS, push, ads, 4) Scheduling : send_at ou triggered events, 5) A/B testing : variantes subject, content, CTA, 6) Tracking : opens, clicks, conversions, ROI, 7) Automation : drip campaigns, workflows, 8) Reporting : dashboards, attribution."
"Comment implémenter un système de gestion de stock en temps réel ?","Gestion stock temps réel : 1) Table inventory (product_id, quantity, reserved), 2) Available : quantity - reserved, 3) Transaction : BEGIN, UPDATE, check availability, COMMIT, 4) Lock pessimiste pour concurrency, 5) Reservation : réserve pendant checkout, 6) Timeouts : libère réservations expirées, 7) Alerts : low stock notification, 8) Sync : avec warehouse system, 9) Audit log : toutes modifications."
"Comment gérer les déploiements canary ?","Déploiement canary : 1) Déploie nouvelle version sur petit subset (5%), 2) Route trafic : load balancer avec weights, 3) Monitoring : erreurs, latency, business metrics, 4) Gradual rollout : 5% → 25% → 50% → 100%, 5) Rollback automatique si erreur rate > seuil, 6) Feature flags : enable progressivement features, 7) Duration : chaque phase 30-60min, 8) Communication : status page."
"Comment implémenter un système de gestion de contrats ?","Gestion de contrats : 1) Modèle : Contract (parties, terms, start/end, value, status), 2) Workflow : draft → review → approval → signed → active, 3) E-signature : intégration DocuSign ou HelloSign, 4) Templates : clauses réutilisables, 5) Alerts : renouvellement 30j avant expiration, 6) Versions : track modifications, 7) Storage : encrypted PDF dans S3, 8) Search : full-text sur contenu, 9) Reports : par type, statut, valeur."
"Comment créer un système de gestion de tickets support ?","Tickets support : 1) Modèle : Ticket (subject, description, priority, status, assignee), 2) Statuts : new, open, pending, resolved, closed, 3) SLA : time-to-first-response, time-to-resolution, 4) Assignment : auto-assign par catégorie ou skill, 5) Escalation : si SLA breach, 6) Canned responses : templates rapides, 7) Knowledge base : articles liés, 8) Customer portal : view/create tickets, 9) Analytics : volume, CSAT, resolution time."
"Comment implémenter un système de gestion de workflows ?","Workflows : 1) Définition : DAG (directed acyclic graph), 2) Nodes : tasks avec inputs/outputs, 3) Edges : transitions conditionnelles, 4) Execution engine : évalue et exécute séquentiellement, 5) State machine : track état actuel, 6) Parallel execution : fork/join, 7) Retry policies : par task, 8) Audit trail : log transitions, 9) Visual editor : drag-drop pour créer workflows."
"Comment gérer les timeout et retry dans les appels API ?","Timeout et retry : 1) Timeout : httpx.Timeout(connect=5, read=10), 2) Retry : tenacity avec wait_exponential, 3) Backoff : 1s, 2s, 4s, 8s, 4) Max attempts : 3-5, 5) Retry sur : 5xx, timeouts, network errors, 6) PAS retry sur : 4xx client errors, 7) Idempotency : safe pour GET, PUT, DELETE, 8) Circuit breaker : stop après N failures, 9) Logging : track retry attempts."
"Comment implémenter un système de gestion de leads scoring ?","Lead scoring : 1) Démographique : industry match (+10), company size (+15), 2) Comportemental : email open (+5), page views (+2), download (+10), 3) Engagement : frequency, recency, 4) Negative : unsubscribe (-20), spam report (-50), 5) Threshold : score > 70 = hot lead, 6) Decay : score réduit si inactif, 7) ML model : predict conversion probability, 8) Auto-assign hot leads immédiatement."
"Comment créer un système de gestion de rendez-vous ?","Gestion rendez-vous : 1) Modèle : Appointment (client, provider, start/end, service, status), 2) Disponibilités : recurring schedule + exceptions, 3) Booking : check availability, create + send confirmation, 4) Reminders : email/SMS 24h et 1h avant, 5) Cancellation : policy, deadlines, fees, 6) Rescheduling : find alternative slots, 7) Waitlist : notify si slot libéré, 8) Calendar sync : iCal export, Google Calendar."
"Comment implémenter un système de gestion de projets ?","Gestion de projets : 1) Modèle : Project (name, description, start/end, team, status), 2) Tasks : assignee, due_date, priority, dependencies, 3) Milestones : key deliverables, 4) Timeline : Gantt chart view, 5) Board : Kanban status columns, 6) Time tracking : log hours per task, 7) Collaboration : comments, attachments, mentions, 8) Reports : burndown, velocity, budget vs actual, 9) Templates : project types."
"Comment gérer les dépendances entre tâches asynchrones ?","Dépendances asynchrones : 1) DAG : définit ordre d'exécution, 2) Celery chain : task1.s() | task2.s() | task3.s(), 3) Group : parallèle, 4) Chord : group puis callback, 5) Workflow engine : Airflow, Prefect, 6) State management : track completion, 7) Error handling : rollback ou skip rest, 8) Monitoring : visualize DAG execution."
"Comment implémenter un système de compression de données ?","Compression données : 1) Lossless : gzip, brotli pour texte, 2) Lossy : JPEG, MP3 pour media, 3) Niveau : balance vitesse/ratio, 4) Streaming : compress on-the-fly, 5) Deduplication : hash-based, 6) Dictionary : shared pour similaires, 7) HTTP : Accept-Encoding header, 8) Storage : reduce costs."
"Comment gérer les timeouts dans les tests end-to-end ?","Timeouts E2E : 1) Explicit waits : waitForSelector, 2) Implicit waits : global default, 3) Retry : flaky tests, 4) Conditions : visible, clickable, 5) Polling : check interval, 6) Custom : business logic, 7) Error messages : descriptive, 8) CI : longer timeouts que local."
